id,file,species,recordist,split
789319,Sitta_europaea/XC789319.mp3,Sitta europaea,Dominique Guillerme,train
789320,Sitta_europaea/XC789320.mp3,Sitta europaea,Dominique Guillerme,train
791016,Sitta_europaea/XC791016.mp3,Sitta europaea,Lars Edenius,train
792305,Sitta_europaea/XC792305.wav,Sitta europaea,SonoNatura,train
795302,Sitta_europaea/XC795302.mp3,Sitta europaea,José Godinho,train
798796,Sitta_europaea/XC798796.mp3,Sitta europaea,Lars Edenius,train
813774,Sitta_europaea/XC813774.mp3,Sitta europaea,Dominique Guillerme,train
830900,Sitta_europaea/XC830900.wav,Sitta europaea,Agris Celmins,val
835000,Sitta_europaea/XC835000.mp3,Sitta europaea,Christian Kerihuel,train
838224,Sitta_europaea/XC838224.mp3,Sitta europaea,Lars Edenius,val
839456,Sitta_europaea/XC839456.mp3,Sitta europaea,Lars Edenius,train
839457,Sitta_europaea/XC839457.mp3,Sitta europaea,Lars Edenius,train
879361,Sitta_europaea/XC879361.mp3,Sitta europaea,Jarek Matusiak,train
879363,Sitta_europaea/XC879363.mp3,Sitta europaea,Jarek Matusiak,test
883620,Sitta_europaea/XC883620.wav,Sitta europaea,SonoNatura,val
883621,Sitta_europaea/XC883621.wav,Sitta europaea,SonoNatura,train
883622,Sitta_europaea/XC883622.wav,Sitta europaea,SonoNatura,train
891731,Sitta_europaea/XC891731.mp3,Sitta europaea,Lars Edenius,test
897670,Sitta_europaea/XC897670.mp3,Sitta europaea,Jacobo Ramil Millarengo,train
916871,Sitta_europaea/XC916871.mp3,Sitta europaea,Olivier SWIFT,train
927958,Sitta_europaea/XC927958.mp3,Sitta europaea,Ulf Elman,test
956099,Sitta_europaea/XC956099.mp3,Sitta europaea,Jacobo Ramil Millarengo,train
956616,Sitta_europaea/XC956616.mp3,Sitta europaea,Jacobo Ramil Millarengo,test
956619,Sitta_europaea/XC956619.mp3,Sitta europaea,Jacobo Ramil Millarengo,train
964306,Sitta_europaea/XC964306.mp3,Sitta europaea,Jarek Matusiak,test
979824,Sitta_europaea/XC979824.wav,Sitta europaea,Petter Westberg,train
1056558,Sitta_europaea/XC1056558.mp3,Sitta europaea,Lars Edenius,train
1056559,Sitta_europaea/XC1056559.mp3,Sitta europaea,Lars Edenius,train
1069821,Sitta_europaea/XC1069821.mp3,Sitta europaea,Bram Piot,train
1075370,Sitta_europaea/XC1075370.mp3,Sitta europaea,Olivier SWIFT,train
1075373,Sitta_europaea/XC1075373.mp3,Sitta europaea,Olivier SWIFT,train
1077472,Sitta_europaea/XC1077472.mp3,Sitta europaea,Lars Edenius,train
1084328,Sitta_europaea/XC1084328.wav,Sitta europaea,wu555,train
1089127,Sitta_europaea/XC1089127.wav,Sitta europaea,Jorge Leitão,test
1089527,Sitta_europaea/XC1089527.wav,Sitta europaea,Ulf Elman,train
1090681,Sitta_europaea/XC1090681.mp3,Sitta europaea,Lennart Jeppsson,val
1092574,Sitta_europaea/XC1092574.mp3,Sitta europaea,Jacobo Ramil Millarengo,test
1102572,Sitta_europaea/XC1102572.mp3,Sitta europaea,Lennart Jeppsson,train
1103858,Sitta_europaea/XC1103858.wav,Sitta europaea,Petter Westberg,train
1105671,Sitta_europaea/XC1105671.wav,Sitta europaea,Walter Wallner,train
1105681,Sitta_europaea/XC1105681.wav,Sitta europaea,Walter Wallner,train
26868,Strix_aluco/XC26868.mp3,Strix aluco,Patrik Åberg,train
26869,Strix_aluco/XC26869.mp3,Strix aluco,Patrik Åberg,val
43858,Strix_aluco/XC43858.mp3,Strix aluco,Matthias Feuersenger,train
44751,Strix_aluco/XC44751.mp3,Strix aluco,David Marques,test
64729,Strix_aluco/XC64729.mp3,Strix aluco,Patrik Åberg,train
101545,Strix_aluco/XC101545.mp3,Strix aluco,Jarek Matusiak,test
142752,Strix_aluco/XC142752.mp3,Strix aluco,Erik Roels,train
143122,Strix_aluco/XC143122.mp3,Strix aluco,Erik Roels,val
154514,Strix_aluco/XC154514.mp3,Strix aluco,david m,train
154516,Strix_aluco/XC154516.mp3,Strix aluco,david m,train
171446,Strix_aluco/XC171446.mp3,Strix aluco,Krzysztof Deoniziak,val
175344,Strix_aluco/XC175344.mp3,Strix aluco,Danny Alder,train
197195,Strix_aluco/XC197195.mp3,Strix aluco,Dawid Jablonski,train
198096,Strix_aluco/XC198096.mp3,Strix aluco,Romuald Mikusek,test
213353,Strix_aluco/XC213353.mp3,Strix aluco,Ilkka Heiskanen,test
255066,Strix_aluco/XC255066.mp3,Strix aluco,Piotr Szczypinski,train
278786,Strix_aluco/XC278786.mp3,Strix aluco,Ilkka Heiskanen,train
281244,Strix_aluco/XC281244.mp3,Strix aluco,Peter Boesman,train
285035,Strix_aluco/XC285035.mp3,Strix aluco,Teet Sirotkin,train
288088,Strix_aluco/XC288088.mp3,Strix aluco,Peter Ertl,train
310623,Strix_aluco/XC310623.mp3,Strix aluco,Patrik Åberg,train
310627,Strix_aluco/XC310627.mp3,Strix aluco,Patrik Åberg,train
343156,Strix_aluco/XC343156.mp3,Strix aluco,Tero Linjama,train
343475,Strix_aluco/XC343475.mp3,Strix aluco,Patrik Åberg,train
359111,Strix_aluco/XC359111.mp3,Strix aluco,Jarek Matusiak,test
359112,Strix_aluco/XC359112.mp3,Strix aluco,Jarek Matusiak,val
359113,Strix_aluco/XC359113.mp3,Strix aluco,Jarek Matusiak,test
379088,Strix_aluco/XC379088.mp3,Strix aluco,Uku Paal,test
379554,Strix_aluco/XC379554.mp3,Strix aluco,Timo Schnabel,train
391595,Strix_aluco/XC391595.mp3,Strix aluco,Trevor Fletcher,train
393981,Strix_aluco/XC393981.mp3,Strix aluco,Livon,test
399836,Strix_aluco/XC399836.mp3,Strix aluco,Timo Schnabel,test
408531,Strix_aluco/XC408531.mp3,Strix aluco,Jarek Matusiak,test
412277,Strix_aluco/XC412277.mp3,Strix aluco,Lars Edenius,train
412453,Strix_aluco/XC412453.mp3,Strix aluco,Marc Anderson,val
421347,Strix_aluco/XC421347.mp3,Strix aluco,Fraser Simpson,train
480841,Strix_aluco/XC480841.mp3,Strix aluco,Dries Van de Loock,train
506572,Strix_aluco/XC506572.mp3,Strix aluco,Esperanza Poveda,train
506715,Strix_aluco/XC506715.mp3,Strix aluco,Alexis Bruyère,train
533359,Strix_aluco/XC533359.mp3,Strix aluco,Jarek Matusiak,test
562789,Strix_aluco/XC562789.mp3,Strix aluco,Łukasz Wawrzyniak,train
566868,Strix_aluco/XC566868.mp3,Strix aluco,Jarek Matusiak,train
579665,Strix_aluco/XC579665.mp3,Strix aluco,Samuel Levy,train
589168,Strix_aluco/XC589168.mp3,Strix aluco,Uku Paal,train
590278,Strix_aluco/XC590278.mp3,Strix aluco,Jarek Matusiak,train
592413,Strix_aluco/XC592413.mp3,Strix aluco,Krzysztof Deoniziak,train
592425,Strix_aluco/XC592425.mp3,Strix aluco,Simon Elliott,train
602441,Strix_aluco/XC602441.mp3,Strix aluco,Simon Elliott,train
607692,Strix_aluco/XC607692.mp3,Strix aluco,Jarek Matusiak,test
607745,Strix_aluco/XC607745.mp3,Strix aluco,Jarek Matusiak,train
618255,Strix_aluco/XC618255.mp3,Strix aluco,Daniele Baroni,train
622582,Strix_aluco/XC622582.mp3,Strix aluco,Lars Edenius,train
627148,Strix_aluco/XC627148.mp3,Strix aluco,Jarek Matusiak,val
627433,Strix_aluco/XC627433.mp3,Strix aluco,Simon Elliott,train
627623,Strix_aluco/XC627623.mp3,Strix aluco,Simon Elliott,val
627888,Strix_aluco/XC627888.mp3,Strix aluco,Jarek Matusiak,train
630160,Strix_aluco/XC630160.mp3,Strix aluco,Simon Elliott,train
630788,Strix_aluco/XC630788.mp3,Strix aluco,Simon Elliott,train
630789,Strix_aluco/XC630789.mp3,Strix aluco,Simon Elliott,train
631695,Strix_aluco/XC631695.mp3,Strix aluco,Simon Elliott,val
631708,Strix_aluco/XC631708.mp3,Strix aluco,Beatrix Saadi-Varchmin,train
632146,Strix_aluco/XC632146.mp3,Strix aluco,Simon Elliott,train
632667,Strix_aluco/XC632667.mp3,Strix aluco,Simon Elliott,train
632668,Strix_aluco/XC632668.mp3,Strix aluco,Simon Elliott,val
634380,Strix_aluco/XC634380.mp3,Strix aluco,Simon Elliott,train
634382,Strix_aluco/XC634382.mp3,Strix aluco,Simon Elliott,train
640461,Strix_aluco/XC640461.mp3,Strix aluco,djsaaltink,train
640464,Strix_aluco/XC640464.mp3,Strix aluco,djsaaltink,test
648899,Strix_aluco/XC648899.mp3,Strix aluco,Eetu Paljakka,train
653516,Strix_aluco/XC653516.mp3,Strix aluco,Joost van Bruggen,train
653517,Strix_aluco/XC653517.mp3,Strix aluco,Joost van Bruggen,train
653520,Strix_aluco/XC653520.mp3,Strix aluco,Joost van Bruggen,train
659369,Strix_aluco/XC659369.mp3,Strix aluco,Antonio Xeira,train
666090,Strix_aluco/XC666090.mp3,Strix aluco,Craig Brookes,val
690013,Strix_aluco/XC690013.mp3,Strix aluco,Romuald Mikusek,train
701505,Strix_aluco/XC701505.mp3,Strix aluco,Dominique Guillerme,train
706141,Strix_aluco/XC706141.mp3,Strix aluco,AUDEVARD Aurélien,train
708402,Strix_aluco/XC708402.mp3,Strix aluco,Peter,train
708411,Strix_aluco/XC708411.mp3,Strix aluco,Veljo Runnel,train
712082,Strix_aluco/XC712082.mp3,Strix aluco,Grzegorz Modzelewski,train
722880,Strix_aluco/XC722880.mp3,Strix aluco,Jarek Matusiak,val
722882,Strix_aluco/XC722882.mp3,Strix aluco,Jarek Matusiak,train
732749,Strix_aluco/XC732749.mp3,Strix aluco,Cedric Mroczko,train
733265,Strix_aluco/XC733265.mp3,Strix aluco,Franz Lindinger,val
770467,Strix_aluco/XC770467.mp3,Strix aluco,Michel Veldt,test
770586,Strix_aluco/XC770586.mp3,Strix aluco,Chèvremont Fabian,train
773093,Strix_aluco/XC773093.mp3,Strix aluco,Étienne Leroy,train
784594,Strix_aluco/XC784594.mp3,Strix aluco,Johannes Sander,train
809255,Strix_aluco/XC809255.wav,Strix aluco,Stephan Risch,train
820761,Strix_aluco/XC820761.mp3,Strix aluco,Francesco Sottile,test
825839,Strix_aluco/XC825839.wav,Strix aluco,Jocce Ekstrom,train
838425,Strix_aluco/XC838425.mp3,Strix aluco,Thierry THOMAS,train
839349,Strix_aluco/XC839349.mp3,Strix aluco,Thierry THOMAS,train
841084,Strix_aluco/XC841084.wav,Strix aluco,John Sirrett,train
843652,Strix_aluco/XC843652.wav,Strix aluco,SonoNatura,train
844560,Strix_aluco/XC844560.wav,Strix aluco,Martin Billard,test
845803,Strix_aluco/XC845803.wav,Strix aluco,SonoNatura,train
857283,Strix_aluco/XC857283.mp3,Strix aluco,Francesco Sottile,test
877633,Strix_aluco/XC877633.wav,Strix aluco,Guilherme Melo,train
878115,Strix_aluco/XC878115.mp3,Strix aluco,Ulf Elman,train
878852,Strix_aluco/XC878852.wav,Strix aluco,Stanley Baldauf,train
882304,Strix_aluco/XC882304.wav,Strix aluco,Michaël Bridoux,val
883784,Strix_aluco/XC883784.wav,Strix aluco,Anthony ROUX,train
892203,Strix_aluco/XC892203.wav,Strix aluco,Marcin Dyduch,train
916730,Strix_aluco/XC916730.mp3,Strix aluco,johan lundgren,val
918504,Strix_aluco/XC918504.mp3,Strix aluco,Lars Edenius,train
932260,Strix_aluco/XC932260.mp3,Strix aluco,Ulf Elman,train
936220,Strix_aluco/XC936220.wav,Strix aluco,Martin Billard,val
937567,Strix_aluco/XC937567.wav,Strix aluco,Al Vrezec,train
957541,Strix_aluco/XC957541.wav,Strix aluco,Mark Plummer,train
971897,Strix_aluco/XC971897.wav,Strix aluco,Mark Plummer,val
972357,Strix_aluco/XC972357.wav,Strix aluco,Andreas Gullberg,test
973532,Strix_aluco/XC973532.wav,Strix aluco,Rafael Costas,train
973533,Strix_aluco/XC973533.wav,Strix aluco,Rafael Costas,train
973967,Strix_aluco/XC973967.wav,Strix aluco,Jakob Neuenschwander,train
979124,Strix_aluco/XC979124.wav,Strix aluco,Teet Sirotkin,train
982285,Strix_aluco/XC982285.wav,Strix aluco,Jurijs Ješkins,test
987448,Strix_aluco/XC987448.mp3,Strix aluco,Bodo Sonnenburg,val
997627,Strix_aluco/XC997627.mp3,Strix aluco,Gianluca Congi,val
1003176,Strix_aluco/XC1003176.mp3,Strix aluco,Jacobo Ramil Millarengo,train
1009577,Strix_aluco/XC1009577.mp3,Strix aluco,Marco Preziosi,val
1011184,Strix_aluco/XC1011184.wav,Strix aluco,Marc Van Daele,train
1011552,Strix_aluco/XC1011552.wav,Strix aluco,Martin Billard,train
1011560,Strix_aluco/XC1011560.wav,Strix aluco,Martin Billard,test
1017564,Strix_aluco/XC1017564.wav,Strix aluco,Aku Kalliomäki,train
1017565,Strix_aluco/XC1017565.wav,Strix aluco,Aku Kalliomäki,train
1042634,Strix_aluco/XC1042634.wav,Strix aluco,Sonothèque ADVL,train
1043087,Strix_aluco/XC1043087.wav,Strix aluco,Mark Plummer,train
1043088,Strix_aluco/XC1043088.wav,Strix aluco,Mark Plummer,train
1044795,Strix_aluco/XC1044795.mp3,Strix aluco,Hans Norelius,val
1046258,Strix_aluco/XC1046258.wav,Strix aluco,Mark Plummer,train
1046416,Strix_aluco/XC1046416.wav,Strix aluco,Mark Plummer,train
1046417,Strix_aluco/XC1046417.wav,Strix aluco,Mark Plummer,train
1063232,Strix_aluco/XC1063232.wav,Strix aluco,B. John Hughes,val
1072295,Strix_aluco/XC1072295.mp3,Strix aluco,Lars Edenius,test
1074412,Strix_aluco/XC1074412.mp3,Strix aluco,Sven Kaestner,train
1080086,Strix_aluco/XC1080086.wav,Strix aluco,Mark Plummer,train
1080796,Strix_aluco/XC1080796.mp3,Strix aluco,Bodo Sonnenburg,test
1085603,Strix_aluco/XC1085603.wav,Strix aluco,Petter Westberg,train
1096198,Strix_aluco/XC1096198.wav,Strix aluco,Valentin Toussaert,val
1137135,Strix_aluco/XC1137135.wav,Strix aluco,Daniel Berkowic,train
1163381,Strix_aluco/XC1163381.mp3,Strix aluco,Zsombor Károlyi,train
1163713,Strix_aluco/XC1163713.mp3,Strix aluco,Zsombor Károlyi,train
1172428,Strix_aluco/XC1172428.wav,Strix aluco,Arjan Boonman,train
1173407,Strix_aluco/XC1173407.mp3,Strix aluco,noah seex svalin,val
1175146,Strix_aluco/XC1175146.wav,Strix aluco,Mika E Laine,train
1176586,Strix_aluco/XC1176586.mp3,Strix aluco,Paul Gosling,train
1177143,Strix_aluco/XC1177143.wav,Strix aluco,Adrien Peillon,train
1177145,Strix_aluco/XC1177145.wav,Strix aluco,Adrien Peillon,train
1177150,Strix_aluco/XC1177150.wav,Strix aluco,Adrien Peillon,train
27156,Sturnus_vulgaris/XC27156.mp3,Sturnus vulgaris,Patrik Åberg,train
36049,Sturnus_vulgaris/XC36049.mp3,Sturnus vulgaris,Tomas Belka,train
67275,Sturnus_vulgaris/XC67275.mp3,Sturnus vulgaris,Patrik Åberg,val
72968,Sturnus_vulgaris/XC72968.mp3,Sturnus vulgaris,Ryan P. O&#039;Donnell,train
74972,Sturnus_vulgaris/XC74972.mp3,Sturnus vulgaris,Volker Arnold,val
101111,Sturnus_vulgaris/XC101111.mp3,Sturnus vulgaris,Mathias Ritschard,train
101547,Sturnus_vulgaris/XC101547.mp3,Sturnus vulgaris,Jarek Matusiak,train
102759,Sturnus_vulgaris/XC102759.mp3,Sturnus vulgaris,Jarek Matusiak,train
103551,Sturnus_vulgaris/XC103551.mp3,Sturnus vulgaris,Volker Arnold,train
162221,Sturnus_vulgaris/XC162221.mp3,Sturnus vulgaris,Fernand Deroussen,train
213466,Sturnus_vulgaris/XC213466.mp3,Sturnus vulgaris,Ilkka Heiskanen,train
246008,Sturnus_vulgaris/XC246008.mp3,Sturnus vulgaris,Jarek Matusiak,test
276957,Sturnus_vulgaris/XC276957.mp3,Sturnus vulgaris,Beatrix Saadi-Varchmin,train
281732,Sturnus_vulgaris/XC281732.mp3,Sturnus vulgaris,Peter Boesman,train
281735,Sturnus_vulgaris/XC281735.mp3,Sturnus vulgaris,Peter Boesman,val
281737,Sturnus_vulgaris/XC281737.mp3,Sturnus vulgaris,Peter Boesman,train
282222,Sturnus_vulgaris/XC282222.mp3,Sturnus vulgaris,Nikolay Sariev,train
288206,Sturnus_vulgaris/XC288206.mp3,Sturnus vulgaris,Cedric Mroczko,train
290451,Sturnus_vulgaris/XC290451.mp3,Sturnus vulgaris,Mikael Litsgård,train
303201,Sturnus_vulgaris/XC303201.mp3,Sturnus vulgaris,Francesco Sottile,val
306693,Sturnus_vulgaris/XC306693.mp3,Sturnus vulgaris,Sonnenburg,train
317061,Sturnus_vulgaris/XC317061.mp3,Sturnus vulgaris,Joost van Bruggen,val
319857,Sturnus_vulgaris/XC319857.mp3,Sturnus vulgaris,Jerome Fischer,train
319858,Sturnus_vulgaris/XC319858.mp3,Sturnus vulgaris,Jerome Fischer,train
327880,Sturnus_vulgaris/XC327880.mp3,Sturnus vulgaris,Patrik Åberg,val
327881,Sturnus_vulgaris/XC327881.mp3,Sturnus vulgaris,Patrik Åberg,test
337807,Sturnus_vulgaris/XC337807.mp3,Sturnus vulgaris,Manuel Grosselet,train
361635,Sturnus_vulgaris/XC361635.mp3,Sturnus vulgaris,Elias A. Ryberg,train
383672,Sturnus_vulgaris/XC383672.mp3,Sturnus vulgaris,Terje Kolaas,test
383673,Sturnus_vulgaris/XC383673.mp3,Sturnus vulgaris,Terje Kolaas,train
395977,Sturnus_vulgaris/XC395977.mp3,Sturnus vulgaris,Dimitri,train
399700,Sturnus_vulgaris/XC399700.mp3,Sturnus vulgaris,Timo Schnabel,train
425903,Sturnus_vulgaris/XC425903.mp3,Sturnus vulgaris,Terje Kolaas,val
425904,Sturnus_vulgaris/XC425904.mp3,Sturnus vulgaris,Terje Kolaas,test
425905,Sturnus_vulgaris/XC425905.mp3,Sturnus vulgaris,Terje Kolaas,train
425906,Sturnus_vulgaris/XC425906.mp3,Sturnus vulgaris,Terje Kolaas,train
429458,Sturnus_vulgaris/XC429458.mp3,Sturnus vulgaris,Lars Edenius,train
449753,Sturnus_vulgaris/XC449753.mp3,Sturnus vulgaris,Patrik Åberg,train
449754,Sturnus_vulgaris/XC449754.mp3,Sturnus vulgaris,Patrik Åberg,train
449755,Sturnus_vulgaris/XC449755.mp3,Sturnus vulgaris,Patrik Åberg,train
492104,Sturnus_vulgaris/XC492104.mp3,Sturnus vulgaris,Lars Edenius,train
511793,Sturnus_vulgaris/XC511793.mp3,Sturnus vulgaris,Patrik Åberg,train
512130,Sturnus_vulgaris/XC512130.mp3,Sturnus vulgaris,Sean Ronayne,val
533243,Sturnus_vulgaris/XC533243.mp3,Sturnus vulgaris,Ruslan Mazuryk,train
539509,Sturnus_vulgaris/XC539509.mp3,Sturnus vulgaris,Ruslan Mazuryk,test
543800,Sturnus_vulgaris/XC543800.mp3,Sturnus vulgaris,Thomas Bergman,train
549755,Sturnus_vulgaris/XC549755.mp3,Sturnus vulgaris,Jarek Matusiak,train
558390,Sturnus_vulgaris/XC558390.mp3,Sturnus vulgaris,Adrianna Muszyńska,train
567407,Sturnus_vulgaris/XC567407.mp3,Sturnus vulgaris,Ramit Singal,train
580823,Sturnus_vulgaris/XC580823.mp3,Sturnus vulgaris,Grzegorz Lorek,train
595483,Sturnus_vulgaris/XC595483.mp3,Sturnus vulgaris,Simon Elliott,train
603661,Sturnus_vulgaris/XC603661.mp3,Sturnus vulgaris,Andrew Harrop,train
604962,Sturnus_vulgaris/XC604962.mp3,Sturnus vulgaris,Simon Elliott,train
605953,Sturnus_vulgaris/XC605953.mp3,Sturnus vulgaris,Alain Malengreau,train
628940,Sturnus_vulgaris/XC628940.mp3,Sturnus vulgaris,Peter Stronach,train
631752,Sturnus_vulgaris/XC631752.mp3,Sturnus vulgaris,Niels Van Doninck,train
636461,Sturnus_vulgaris/XC636461.mp3,Sturnus vulgaris,Thomas Ryder Payne,train
648729,Sturnus_vulgaris/XC648729.mp3,Sturnus vulgaris,Susanne Kuijpers,val
652012,Sturnus_vulgaris/XC652012.mp3,Sturnus vulgaris,Uku Paal,train
652277,Sturnus_vulgaris/XC652277.mp3,Sturnus vulgaris,Andrew Harrop,train
652355,Sturnus_vulgaris/XC652355.mp3,Sturnus vulgaris,Karol Łanocha,train
659802,Sturnus_vulgaris/XC659802.mp3,Sturnus vulgaris,Olivier SWIFT,val
664752,Sturnus_vulgaris/XC664752.mp3,Sturnus vulgaris,Susanne Kuijpers,test
665903,Sturnus_vulgaris/XC665903.mp3,Sturnus vulgaris,Susanne Kuijpers,train
669728,Sturnus_vulgaris/XC669728.mp3,Sturnus vulgaris,Oscar Campbell,train
674526,Sturnus_vulgaris/XC674526.mp3,Sturnus vulgaris,Peter Stronach,train
691024,Sturnus_vulgaris/XC691024.mp3,Sturnus vulgaris,Susanne Kuijpers,val
698602,Sturnus_vulgaris/XC698602.mp3,Sturnus vulgaris,Agris Celmins,test
706318,Sturnus_vulgaris/XC706318.mp3,Sturnus vulgaris,Beatrix Saadi-Varchmin,train
713472,Sturnus_vulgaris/XC713472.mp3,Sturnus vulgaris,Romuald Mikusek,train
723689,Sturnus_vulgaris/XC723689.mp3,Sturnus vulgaris,Domagoj Tomičić,test
732020,Sturnus_vulgaris/XC732020.mp3,Sturnus vulgaris,Marc Anderson,train
734952,Sturnus_vulgaris/XC734952.mp3,Sturnus vulgaris,Irish Wildlife Sounds,train
735526,Sturnus_vulgaris/XC735526.mp3,Sturnus vulgaris,Irish Wildlife Sounds,train
740260,Sturnus_vulgaris/XC740260.mp3,Sturnus vulgaris,Uku Paal,train
746938,Sturnus_vulgaris/XC746938.mp3,Sturnus vulgaris,Mehmet Ali Demiral,train
746941,Sturnus_vulgaris/XC746941.mp3,Sturnus vulgaris,Mehmet Ali Demiral,train
804404,Sturnus_vulgaris/XC804404.mp3,Sturnus vulgaris,Dominique Guillerme,val
807146,Sturnus_vulgaris/XC807146.wav,Sturnus vulgaris,Jocce Ekstrom,train
808473,Sturnus_vulgaris/XC808473.mp3,Sturnus vulgaris,Johannes Worona,val
822550,Sturnus_vulgaris/XC822550.mp3,Sturnus vulgaris,Esperanza Poveda,test
835255,Sturnus_vulgaris/XC835255.mp3,Sturnus vulgaris,Simon Oberhofer,val
858431,Sturnus_vulgaris/XC858431.mp3,Sturnus vulgaris,Wim Jacobs,test
860213,Sturnus_vulgaris/XC860213.mp3,Sturnus vulgaris,Peter Boesman,train
897192,Sturnus_vulgaris/XC897192.mp3,Sturnus vulgaris,Pia,train
904979,Sturnus_vulgaris/XC904979.wav,Sturnus vulgaris,Martin Billard,train
904982,Sturnus_vulgaris/XC904982.wav,Sturnus vulgaris,Martin Billard,train
934628,Sturnus_vulgaris/XC934628.mp3,Sturnus vulgaris,Sonothèque ADVL,train
981795,Sturnus_vulgaris/XC981795.mp3,Sturnus vulgaris,Susanne Kuijpers,train
996281,Sturnus_vulgaris/XC996281.wav,Sturnus vulgaris,Johannes Worona,train
996283,Sturnus_vulgaris/XC996283.wav,Sturnus vulgaris,Johannes Worona,test
1026159,Sturnus_vulgaris/XC1026159.mp3,Sturnus vulgaris,David Boyle,test
1088547,Sturnus_vulgaris/XC1088547.wav,Sturnus vulgaris,Petter Westberg,train
1090128,Sturnus_vulgaris/XC1090128.wav,Sturnus vulgaris,Cedric Mroczko,test
1090572,Sturnus_vulgaris/XC1090572.mp3,Sturnus vulgaris,Miika Silfverberg,train
1092202,Sturnus_vulgaris/XC1092202.mp3,Sturnus vulgaris,Miika Silfverberg,train
1093412,Sturnus_vulgaris/XC1093412.wav,Sturnus vulgaris,Morgan Demus,train
1094379,Sturnus_vulgaris/XC1094379.wav,Sturnus vulgaris,David Darrell-Lambert,test
1094962,Sturnus_vulgaris/XC1094962.wav,Sturnus vulgaris,Denis Dujardin,train
